source,target,sign
SP1,JUN,1
SP1,KIT,1
SP1,KLF8,1
SP1,KRT18,1
SP1,LCAT,1
SP1,LHCGR,1
SP1,LTC4S,1
SP1,LTF,1
SP1,MAOB,1
SP1,MCL1,1
SP1,MCTS1,1
SP1,MIP,1
SP1,MME,1
SP1,MMP28,1
SP1,MPG,1
SP1,MUC4,1
SP1,MYBL1,1
SP1,MYBL2,1
SP1,MYC,1
SP1,NFKB2,1
SP1,NKX2-1,1
SP1,NOL7,1
SP1,NPY,1
SP1,NQO2,1
SP1,NR3C1,1
SP1,ODC1,1
SP1,OXTR,1
SP1,PADI3,1
SP1,PAX6,1
SP1,PCNA,1
SP1,PDE6A,1
SP1,PDGFB,1
SP1,PDGFC,1
SP1,PDHA1,1
SP1,PIM1,1
SP1,PLAT,1
SP1,PLAU,1
SP1,PNOC,1
SP1,POLB,-1
SP1,PROC,1
SP1,PSEN1,1
SP1,PTH,1
SP1,PTK6,1
SP1,PTN,1
SP1,RB1,1
SP1,REL,1
SP1,RNLS,1
SP1,RPS3A,1
SP1,SCNN1G,1
SP1,SCT,1
SP1,SCTR,1
SP1,SLC25A5,1
SP1,SLC9A2,1
SP1,SMAD4,1
SP1,SPP1,1
SP1,SPRY2,1
SP1,SRC,1
SP1,STAR,1
SP1,STK11,1
SP1,TAL1,1
SP1,TBXA2R,1
SP1,TCN2,1
SP1,TFPI2,1
SP1,TGFA,1
SP1,TGFBR2,1
SP1,TGM4,1
SP1,TIMP2,1
SP1,TINF2,1
SP1,TNFRSF8,1
SP1,TNNC1,1
SP1,TP53,1
SP1,TPI1,1
SP1,TPMT,1
SP1,TYMS,1
SP1,UBC,1
SP1,UNG,1
SP1,VDR,1
SP2,RFX1,1
SP2,ZNF213,1
SP2,ARHGEF1,1
SP2,BCAS3,1
SP2,CHD8,1
SP2,HNRNPUL1,1
SP2,JUP,1
SP2,MIA3,1
SP2,MON1B,1
SP2,NFYC,1
SP2,NRL,1
SP2,NUP214,1
SP2,RERE,1
SP2,RFWD3,1
SP2,SAP130,1
SP2,SCAF8,1
SP2,SOD2,1
SP2,USP16,1
SP2,ZNF768,1
SP3,BTK,1
SP3,CA9,1
SP3,CCND1,1
SP3,CD14,1
SP3,CD83,1
SP3,CDKN2A,1
SP3,CDKN2B,1
SP3,CDKN2D,1
SP3,CHRNB4,1
SP3,COL1A1,1
SP3,CTSB,1
SP3,CYP2F1,1
SP3,CYP3A5,1
SP3,CYP3A7,1
SP3,F2,1
SP3,F2R,1
SP3,HMGA2,1
SP3,HOXB7,1
SP3,HSD17B1,1
SP3,ITGA2,1
SP3,ITGAV,1
SP3,LCAT,1
SP3,LTC4S,1
SP3,MAOB,1
SP3,MMP2,1
SP3,MYC,1
SP3,NKX2-1,1
SP3,PADI3,1
SP3,PLAT,1
SP3,PLAUR,1
SP3,SCT,1
SP3,SCTR,1
SP3,SLC1A3,1
SP3,SLC9A2,1
SP3,SLC9A3,1
SP3,TCN2,1
SP3,TGM4,1
SP3,TIMP1,1
SP3,TIMP2,1
SP3,TNF,1
SP3,TPMT,1
SP3,UBC,1
SP3,VEGFA,1
SP4,CCND1,1
SP4,PDE6B,1
SP4,RNF38,1
SP4,ZNF131,1
SP4,APOE,1
SP4,ASAH1,1
SP4,ATP8B3,1
SP4,BAZ2B,1
SP4,CCDC114,1
SP4,CDC42EP4,1
SP4,CFL1,1
SP4,DDX54,1
SP4,DLC1,1
SP4,FCHO1,1
SP4,GPR137,1
SP4,GTF2A1,1
SP4,HNRNPA3,1
SP4,HYOU1,1
SP4,ILF3,1
SP4,KANSL1,1
SP4,KCNC3,1
SP4,KCNIP2,1
SP4,LTBP4,1
SP4,MAD2L2,1
SP4,MAN2A1,1
SP4,MAT2B,1
SP4,MGA,1
SP4,MUS81,1
SP4,MXI1,1
SP4,MYADM,1
SP4,NFYC,1
SP4,NMT2,1
SP4,NR1H2,1
SP4,NUDT8,1
SP4,PCM1,1
SP4,PPFIA3,1
SP4,PSIP1,1
SP4,PTPN4,1
SP4,RABEP2,1
SP4,RERE,1
SP4,RTBDN,1
SP4,SAP130,1
SP4,SLC12A5,1
SP4,SLC1A5,1
SP4,SNX8,1
SP4,SP3,1
SP4,SPTBN4,1
SP4,STAG2,1
SP4,SYDE2,1
SP4,THRA,1
SP4,TMEM18,1
SP4,TRPM7,1
SP4,TSPAN9,1
SPIB,PRDM1,1
SPIB,XBP1,1
SPIB,KLHL6,1
SPIB,ARHGAP24,1
SPIB,BANK1,1
SPIB,BBS9,1
SPIB,BCL11A,1
SPIB,BHLHE40,1
SPIB,CAMK4,1
SPIB,CCDC88C,1
SPIB,CD86,1
SPIB,CDYL,1
SPIB,CHL1,1
SPIB,CIITA,1
SPIB,CNTN4,1
SPIB,DLGAP1,1
SPIB,DOCK10,1
SPIB,DTNB,1
SPIB,ECE1,1
SPIB,ELMO1,1
SPIB,GMDS,1
SPIB,GRM7,1
SPIB,IKZF1,1
SPIB,IL16,1
SPIB,IL21R,1
SPIB,ITGAX,1
SPIB,ITPR1,1
SPIB,KDM4C,1
SPIB,NDRG1,1
SPIB,NUP210,1
SPIB,PARP15,1
SPIB,PAX5,1
SPIB,PDCD1LG2,1
SPIB,PIK3AP1,1
SPIB,PPFIBP2,1
SPIB,RAPGEF1,1
SPIB,RASSF2,1
SPIB,RASSF5,1
SPIB,RFX3,1
SPIB,SLC12A3,1
SPIB,SP110,1
SPIB,SP140,1
SPIB,ST14,1
SPIB,SYNE2,1
SPIB,TBC1D4,1
SPIB,TNFAIP8,1
SPIB,UCP2,1
SPIB,VOPP1,1
SPIB,WNK1,1
SPIB,WNT5B,1
SPIB,WSCD2,1
SPIB,ZC3H12D,1
SPIB,ZNF608,1
SREBF1,ACACA,1
SREBF1,ACACB,1
SREBF1,CETP,1
SREBF1,FASN,1
SREBF1,FDFT1,1
SREBF1,FDPS,1
SREBF1,HK2,1
SREBF1,HMGCR,1
SREBF1,HMGCS1,1
SREBF1,HMOX1,1
SREBF1,INSIG1,1
SREBF1,NPC1,1
SREBF1,PCYT2,1
SREBF1,PIK3R3,1
SREBF1,SCD,1
SREBF1,SLC2A4,1
SREBF1,SQLE,1
SREBF2,ACLY,1
SREBF2,EBP,1
SREBF2,FDFT1,1
SREBF2,INSIG1,1
SREBF2,PCYT2,1
SREBF2,SQLE,1
SREBF2,STARD4,1
SRF,ACTA1,1
SRF,ACTB,1
SRF,ACTC1,1
SRF,DMD,1
SRF,EGR1,1
STAT1,A2M,1
STAT1,ADAR,1
STAT1,AGFG2,-1
STAT1,AIM2,1
STAT1,AOX1,1
STAT1,APOE,1
STAT1,APOL4,1
STAT1,APP,1
STAT1,ATG4C,1
STAT1,B3GAT3,1
STAT1,BAX,1
STAT1,BCL2,1
STAT1,BCL6,1
STAT1,BRD8,1
STAT1,BST2,1
STAT1,CASP4,1
STAT1,CCL2,1
STAT1,CCND1,1
STAT1,CCND2,1
STAT1,CCND3,1
STAT1,CD274,1
STAT1,CD86,1
STAT1,CDC7,-1
STAT1,CISH,1
STAT1,CLC,1
STAT1,CLIC2,1
STAT1,COL1A1,1
STAT1,COL1A2,1
STAT1,CREM,1
STAT1,CSF1,1
STAT1,CTSB,1
STAT1,CX3CL1,1
STAT1,CYP19A1,1
STAT1,DCLRE1C,1
STAT1,DDX50,1
STAT1,DIMT1,1
STAT1,DUOX2,1
STAT1,EARS2,1
STAT1,EDEM2,1
STAT1,EGFR,1
STAT1,EGLN3,1
STAT1,EIF2AK1,1
STAT1,EIF2AK2,1
STAT1,EIF2AK3,1
STAT1,ELF5,1
STAT1,ELP3,1
STAT1,ESR1,1
STAT1,ESR2,1
STAT1,ETV7,1
STAT1,FAS,1
STAT1,FBXO5,1
STAT1,FOS,1
STAT1,FOXP3,1
STAT1,GATA3,1
STAT1,GBP1,1
STAT1,GCK,1
STAT1,GLS,1
STAT1,GREB1,1
STAT1,GSTK1,1
STAT1,HCFC1,-1
STAT1,HDAC7,1
STAT1,HLA-DMA,1
STAT1,HLA-DMB,1
STAT1,HLA-DQA2,1
STAT1,HLA-DRB1,1
STAT1,HLA-E,1
STAT1,HSPB1,1
STAT1,IDO1,1
STAT1,IFI35,1
STAT1,IFI6,1
STAT1,IFIT1,1
STAT1,IFIT3,1
STAT1,IFITM1,1
STAT1,IFITM3,1
STAT1,IGF1,1
STAT1,IGFBP3,1
STAT1,IGFLR1,1
STAT1,IL10,1
STAT1,IL12A,1
STAT1,IL12B,1
STAT1,IL12RB1,1
STAT1,IL12RB2,1
STAT1,IL17D,1
STAT1,IL18BP,1
STAT1,IL1R1,1
STAT1,IL2RA,1
STAT1,IL6ST,1
STAT1,INO80,1
STAT1,IRF2,1
STAT1,IRF9,1
STAT1,ISG15,1
STAT1,ISG20,1
STAT1,JUN,1
STAT1,JUNB,1
STAT1,KIF2A,1
STAT1,LAP3,1
STAT1,MAN1A1,1
STAT1,MAT2A,1
STAT1,MCL1,1
STAT1,MED16,1
STAT1,MET,1
STAT1,MTMR9,1
STAT1,MX1,1
STAT1,MYC,1
STAT1,MYD88,1
STAT1,NAA35,-1
STAT1,NMI,1
STAT1,OAS1,1
STAT1,OAS2,1
STAT1,OAS3,1
STAT1,OASL,1
STAT1,PARP14,1
STAT1,PIM1,1
STAT1,PLAU,1
STAT1,PLSCR1,1
STAT1,PPIP5K2,1
STAT1,PRF1,1
STAT1,PROS1,1
STAT1,PSMB9,1
STAT1,PTGFR,1
STAT1,PTTG1IP,1
STAT1,PWP2,1
STAT1,RBAK,1
STAT1,REV3L,1
STAT1,RIPK1,1
STAT1,RNF213,1
STAT1,RPS24,-1
STAT1,SBNO2,1
STAT1,SCARB1,1
STAT1,SEMA4B,1
STAT1,SLC2A2,1
STAT1,SMARCA4,1
STAT1,SNRNP27,1
STAT1,SOCS1,1
STAT1,SOCS2,1
STAT1,SOCS3,1
STAT1,SOCS4,1
STAT1,SOCS5,1
STAT1,SOCS6,1
STAT1,SOCS7,1
STAT1,STAT3,1
STAT1,TAP1,1
STAT1,TBX21,1
STAT1,TH,1
STAT1,TIMP1,1
STAT1,TNFRSF8,1
STAT1,TNFSF11,1
STAT1,TNFSF13B,1
STAT1,TRIM25,1
STAT1,UBR1,1
STAT1,VEGFA,1
STAT1,VEGFC,1
STAT1,VIP,1
STAT1,VPS33B,1
STAT1,ZC3HAV1,1
STAT1,ZFP1,1
STAT1,ZFP30,1
STAT1,ZNF107,1
STAT1,ZNF114,1
STAT1,ZNF12,1
STAT1,ZNF124,1
STAT1,ZNF140,1
STAT1,ZNF155,1
STAT1,ZNF157,1
STAT1,ZNF169,1
STAT1,ZNF175,1
STAT1,ZNF181,1
STAT1,ZNF184,1
STAT1,ZNF19,1
STAT1,ZNF200,1
STAT1,ZNF205,1
STAT1,ZNF222,1
STAT1,ZNF226,1
STAT1,ZNF227,1
STAT1,ZNF23,1
STAT1,ZNF230,1
STAT1,ZNF235,1
STAT1,ZNF25,1
STAT1,ZNF251,1
STAT1,ZNF254,1
STAT1,ZNF267,1
STAT1,ZNF268,1
STAT1,ZNF273,1
STAT1,ZNF282,1
STAT1,ZNF302,1
STAT1,ZNF311,1
STAT1,ZNF331,1
STAT1,ZNF333,1
STAT1,ZNF337,1
STAT1,ZNF33B,1
STAT1,ZNF343,1
STAT1,ZNF354A,1
STAT1,ZNF367,-1
STAT1,ZNF398,1
STAT1,ZNF41,1
STAT1,ZNF417,1
STAT1,ZNF418,1
STAT1,ZNF419,1
STAT1,ZNF425,1
STAT1,ZNF460,1
STAT1,ZNF490,1
STAT1,ZNF510,1
STAT1,ZNF519,1
STAT1,ZNF529,1
STAT1,ZNF546,1
STAT1,ZNF550,1
STAT1,ZNF567,1
STAT1,ZNF585A,1
STAT1,ZNF589,1
STAT1,ZNF596,1
STAT1,ZNF599,1
STAT1,ZNF613,1
STAT1,ZNF619,1
STAT1,ZNF630,1
STAT1,ZNF655,1
STAT1,ZNF669,1
STAT1,ZNF670,1
STAT1,ZNF680,1
STAT1,ZNF689,1
STAT1,ZNF713,1
STAT1,ZNF721,1
STAT1,ZNF746,1
STAT1,ZNF764,1
STAT1,ZNF777,1
STAT1,ZNF778,1
STAT1,ZNF782,1
STAT1,ZNF786,1
STAT1,ZNF79,1
STAT1,ZNF8,1
STAT1,ZNF81,1
STAT1,ZNF84,1
STAT1,ZNF860,1
STAT1,ZNF878,1
STAT1,ZNF879,1
STAT2,BST2,1
STAT2,CFB,1
STAT2,IFIT3,1
STAT2,IRF7,1
STAT2,MX1,1
STAT2,OAS1,1
STAT2,OAS2,1
STAT2,PML,1
STAT2,ADAR,1
STAT2,ATP13A1,1
STAT2,DDX60L,1
STAT2,DHX58,1
STAT2,DTX3L,1
STAT2,EIF2AK2,1
STAT2,EPSTI1,1
STAT2,FAM111A,1
STAT2,IFI35,1
STAT2,ISG15,1
STAT2,MOV10,1
STAT2,MYD88,1
STAT2,OAS3,1
STAT2,OASL,1
STAT2,PARP10,1
STAT2,PARP14,1
STAT2,PARP9,1
STAT2,PIM1,1
STAT2,PSMB8,1
STAT2,SAMD9,1
STAT2,SOCS1,1
STAT2,SP110,1
STAT2,SP140L,1
STAT2,STAT1,1
STAT2,TAP2,1
STAT2,TRIM21,1
STAT2,TRIM56,1
STAT2,USF1,1
STAT2,XAF1,1
STAT3,A2M,1
STAT3,BIRC3,1
STAT3,CCND2,1
STAT3,CD274,1
STAT3,COPS5,1
STAT3,CYP19A1,1
STAT3,ESR1,1
STAT3,IGF1,1
STAT3,IL2RA,1
STAT3,IL6ST,1
STAT3,LBP,1
STAT3,MMP3,1
STAT3,MYD88,1
STAT3,NNMT,1
STAT3,PRF1,1
STAT3,REG1A,1
STAT3,RNLS,1
STAT3,ROR1,1
STAT3,RORA,1
STAT3,TP53,1
STAT3,TRH,1
STAT3,VEGFB,1
STAT3,VIP,1
STAT4,IFNG,1
STAT4,IL2RA,1
STAT4,IRF1,1
STAT4,PIM1,1
STAT4,TBX21,1
STAT4,CCND2,1
STAT5A,BCL2,1
STAT5A,BCL2L1,1
STAT5A,CCND1,1
STAT5A,CCND3,1
STAT5A,CEL,1
STAT5A,ESR1,1
STAT5A,ESR2,1
STAT5A,IGF1,1
STAT5A,IL2RA,1
STAT5A,IL6ST,1
STAT5A,IRF1,1
STAT5A,LONP1,1
STAT5A,MUC1,1
STAT5A,MYD88,1
STAT5A,PIM1,1
STAT5A,PRF1,1
STAT5B,CCND1,1
STAT5B,CCND3,1
STAT5B,CEL,1
STAT5B,ESR1,1
STAT5B,ESR2,1
STAT5B,IFNG,1
STAT5B,IL2RA,1
STAT5B,IL6ST,1
STAT5B,MUC1,1
STAT5B,PIM1,1
STAT5B,PRF1,1
STAT6,BCL2L1,1
STAT6,CISH,1
STAT6,IRF1,1
STAT6,SOCS1,1
TAL1,BRF1,1
TAL1,C3AR1,1
TAL1,CDH13,1
TAL1,CDH23,1
TAL1,CHST11,1
TAL1,DOCK9,1
TAL1,ELMO1,1
TAL1,NBAS,1
TAL1,PLEKHO1,1
TAL1,PPP3CA,1
TAL1,SSH2,1
TAL1,UBE2H,1
TAL1,USP34,1
TBP,APP,1
TBP,CDKN1A,1
TBP,FN1,1
TBP,MYC,1
TBP,PMF1,1
TBP,ACTB,1
TBP,ABT1,1
TBP,ANXA2,1
TBP,BSG,1
TBP,CFLAR,1
TBP,DES,1
TBP,DIO2,1
TBP,DNAJB12,1
TBP,FBXL5,1
TBP,HBP1,1
TBP,HIVEP1,1
TBP,IER5,1
TBP,IL10,1
TBP,ITPR1,1
TBP,KDM2A,1
TBP,KIAA1522,1
TBP,KLF6,1
TBP,LIMA1,1
TBP,LUC7L2,1
TBP,MB,1
TBP,NCOR2,1
TBP,PICALM,1
TBP,PNKP,1
TBP,PRPF31,1
TBP,PRRC2B,1
TBP,RABGAP1L,1
TBP,RUNX1,1
TBP,SAMD4A,1
TBP,SEC22C,1
TBP,SERPINE1,1
TBP,SMTN,1
TBP,ST6GAL1,1
TBP,TGIF1,1
TBP,THUMPD3,1
TBP,USP3,1
TBP,USP45,1
TBP,ZMYND8,1
TBX21,GATA3,1
TBX21,AKNA,1
TBX21,IL12RB2,1
TBX21,IL21R,1
TBX21,SEMA4D,1
TBX21,SLAMF7,1
TBX21,ADD3,1
TBX21,ANK3,1
TBX21,ARHGAP25,1
TBX21,AUTS2,1
TBX21,CCDC88C,1
TBX21,CD226,1
TBX21,CHN2,1
TBX21,CIITA,1
TBX21,CLMN,1
TBX21,CRTAM,1
TBX21,CXCR4,1
TBX21,CYTH1,1
TBX21,CYTIP,1
TBX21,DENND3,1
TBX21,DOCK10,1
TBX21,DOCK2,1
TBX21,EBF1,1
TBX21,EGR2,1
TBX21,ERN1,1
TBX21,EVL,1
TBX21,FYN,1
TBX21,GALNT10,1
TBX21,GAS7,1
TBX21,GFI1,1
TBX21,GRAMD1B,1
TBX21,GRAP2,1
TBX21,HIVEP1,1
TBX21,IKZF1,1
TBX21,IKZF3,1
TBX21,IL10RA,1
TBX21,IL1R1,1
TBX21,INPP5D,1
TBX21,IRF4,1
TBX21,KDM2B,1
TBX21,KIAA2026,1
TBX21,KLHL6,1
TBX21,KSR1,1
TBX21,LRIG1,1
TBX21,MTSS1,1
TBX21,NLRC5,1
TBX21,PAH,1
TBX21,PARP15,1
TBX21,PDE4D,1
TBX21,PLAC8,1
TBX21,PLEC,1
TBX21,PRKCQ,1
TBX21,PRLR,1
TBX21,PSTPIP1,1
TBX21,RAB27A,1
TBX21,RAC2,1
TBX21,RASGRP1,1
TBX21,RASSF5,1
TBX21,RGS3,1
TBX21,RHOH,1
TBX21,RREB1,1
TBX21,SH3BP5,1
TBX21,SMYD3,1
TBX21,STK17B,1
TBX21,SYNE2,1
TBX21,TBC1D14,1
TBX21,TCF7,1
TBX21,TIAM1,1
TBX21,TMC6,1
TBX21,TMEM131,1
TBX21,TNFRSF8,1
TBX21,TOX2,1
TCF12,ERC1,1
TCF12,PPP3CA,1
TCF12,WWTR1,1
TCF12,ABLIM1,1
TCF12,ABR,1
TCF12,ANTXR2,1
TCF12,ARHGAP23,1
TCF12,ARHGEF3,1
TCF12,ARID1B,1
TCF12,BNC2,1
TCF12,CAST,1
TCF12,CCDC12,1
TCF12,CHD9,1
TCF12,CLIP2,1
TCF12,CNIH3,1
TCF12,CRIM1,1
TCF12,CTNNA1,1
TCF12,CUEDC1,1
TCF12,DAAM1,1
TCF12,DIP2C,1
TCF12,DPYSL2,1
TCF12,FNDC3B,1
TCF12,FOXP1,1
TCF12,FTO,1
TCF12,GAS7,1
TCF12,HIVEP3,1
TCF12,IQGAP2,1
TCF12,ITPR2,1
TCF12,JARID2,1
TCF12,JAZF1,1
TCF12,KDM2B,1
TCF12,KLF13,1
TCF12,LIMCH1,1
TCF12,LIMS1,1
TCF12,LPP,1
TCF12,LRCH1,1
TCF12,LTBP1,1
TCF12,MACF1,1
TCF12,MBNL1,1
TCF12,MED15,1
TCF12,NFIB,1
TCF12,NRP2,1
TCF12,PALLD,1
TCF12,PARD3B,1
TCF12,PC,1
TCF12,PDE4D,1
TCF12,PLCB1,1
TCF12,PLXNA2,1
TCF12,PRICKLE2,1
TCF12,PRKCE,1
TCF12,PRRC2B,1
TCF12,PTK2,1
TCF12,PTPRK,1
TCF12,RAPGEF4,1
TCF12,RBMS3,1
TCF12,RBPJ,1
TCF12,SBNO2,1
TCF12,SERTAD2,1
TCF12,SH3RF1,1
TCF12,SLC37A1,1
TCF12,SPATS2L,1
TCF12,SVIL,1
TCF12,TBC1D1,1
TCF12,TCF4,1
TCF12,TEAD1,1
TCF12,THADA,1
TCF12,TIAM2,1
TCF12,TNRC6B,1
TCF12,VGLL4,1
TCF12,WIPF1,1
TCF12,WWC1,1
TCF12,ZBTB38,1
TCF12,ZDHHC14,1
TCF12,ZFHX3,1
TCF12,ZNF608,1
TCF3,ANP32A,1
TCF3,AXIN1,1
TCF3,CIITA,1
TCF3,KDM2B,1
TCF3,MAD1L1,1
TCF3,MED15,1
TCF3,NUP210,1
TCF3,PIEZO1,1
TCF3,PSTPIP1,1
TCF3,RALGDS,1
TCF3,SLC37A1,1
TCF3,VAV2,1
TCF4,CD44,1
TCF4,HDAC7,1
TCF4,SPTBN1,1
TCF4,ADD3,1
TCF4,AREG,1
TCF4,ARID5B,1
TCF4,ASAP2,1
TCF4,ATP8B1,1
TCF4,CD9,1
TCF4,CDK6,1
TCF4,CEP112,1
TCF4,CHN2,1
TCF4,DAAM1,1
TCF4,EHBP1,1
TCF4,EPB41L1,1
TCF4,EPB41L2,1
TCF4,EPHA6,1
TCF4,ERI3,1
TCF4,FGD5,1
TCF4,FOXP1,1
TCF4,FRMD3,1
TCF4,GLS,1
TCF4,GOLIM4,1
TCF4,IL33,1
TCF4,KIAA1522,1
TCF4,LIMA1,1
TCF4,LIMCH1,1
TCF4,LNX1,1
TCF4,MAML2,1
TCF4,MEF2C,1
TCF4,NAALADL2,1
TCF4,NR3C2,1
TCF4,OXR1,1
TCF4,PCDH1,1
TCF4,PHACTR2,1
TCF4,PLCB1,1
TCF4,PLEKHG1,1
TCF4,PPARG,1
TCF4,PRKCH,1
TCF4,PRR5L,1
TCF4,SLC25A28,1
TCF4,SPRED2,1
TCF4,ST14,1
TCF4,SULT1C4,1
TCF4,TBL1XR1,1
TCF4,TEAD1,1
TCF4,TGIF1,1
TCF4,TMEM131,1
TCF4,TRIO,1
TCF4,TRPC6,1
TCF4,TRPS1,1
TCF4,USP3,1
TCF4,UTRN,1
TCF4,WNT4,1
TCF4,YAP1,1
TCF4,ZBTB7B,1
TCF4,ZNF608,1
TCF7,AXIN2,1
TCF7,BCL2,1
TCF7,BIRC5,1
TCF7,LEF1,1
TCF7,SNAI2,1
TCF7,CCND2,1
TCF7,KIAA1217,1
TCF7,TCF3,1
TCF7,ANKRD28,1
TCF7,ANTXR2,1
TCF7,ARHGAP15,1
TCF7,BIRC3,1
TCF7,CAMK4,1
TCF7,CCND1,1
TCF7,CD86,1
TCF7,CDK17,1
TCF7,CDYL,1
TCF7,CORO1C,1
TCF7,CPPED1,1
TCF7,CREM,1
TCF7,DMD,1
TCF7,DOCK10,1
TCF7,DST,1
TCF7,DTNB,1
TCF7,ERAP2,1
TCF7,GPR15,1
TCF7,GRM7,1
TCF7,GTF2F2,1
TCF7,HBS1L,1
TCF7,IKZF1,1
TCF7,IKZF3,1
TCF7,KCNK1,1
TCF7,MAP3K1,1
TCF7,MMP20,1
TCF7,NKD1,1
TCF7,NUMB,1
TCF7,PDE7A,1
TCF7,PHACTR1,1
TCF7,PLEC,1
TCF7,PRR5L,1
TCF7,PTPRC,1
TCF7,QPCT,1
TCF7,RBPJ,1
TCF7,RGS6,1
TCF7,RHOH,1
TCF7,RIN3,1
TCF7,RTN4,1
TCF7,SKAP1,1
TCF7,SOX6,1
TCF7,SP100,1
TCF7,SP140,1
TCF7,TGFBR3,1
TCF7,TNFRSF11B,1
TCF7,TNFRSF19,1
TCF7,TRIO,1
TCF7,USP48,1
TCF7,WNK1,1
TCF7,ZBTB20,1
TCF7,ZFPM2,1
TCF7L2,ABCB1,1
TCF7L2,AXIN2,1
TCF7L2,CCND1,1
TCF7L2,CD44,1
TCF7L2,CTNNB1,1
TCF7L2,DKK1,1
TCF7L2,FGF18,1
TCF7L2,GLCE,1
TCF7L2,GLI2,1
TCF7L2,LEF1,1
TCF7L2,MYC,1
TCF7L2,SNAI2,1
TCF7L2,SP5,1
TCF7L2,STAT3,1
TCF7L2,TCF7,1
TCF7L2,TNFRSF11B,1
TCF7L2,VIM,-1
TEAD1,AMOTL2,1
TEAD1,GTDC1,1
TEAD1,ITGA1,1
TEAD1,OSBPL9,1
TEAD1,SORBS2,1
TEAD1,TACC1,1
TEAD1,AFAP1,1
TEAD1,AHNAK,1
TEAD1,ANK3,1
TEAD1,ANO6,1
TEAD1,APBB2,1
TEAD1,ARHGAP24,1
TEAD1,ARHGAP29,1
TEAD1,ARHGAP35,1
TEAD1,ARNT2,1
TEAD1,ASAP1,1
TEAD1,ASAP2,1
TEAD1,BCAR3,1
TEAD1,CACNA2D1,1
TEAD1,CALD1,1
TEAD1,CAMK2D,1
TEAD1,CAPN2,1
TEAD1,CAST,1
TEAD1,CLIC5,1
TEAD1,CLIP4,1
TEAD1,CNOT1,1
TEAD1,CRIM1,1
TEAD1,CTNNA1,1
TEAD1,DAAM1,1
TEAD1,DGKB,1
TEAD1,DLC1,1
TEAD1,DLGAP1,1
TEAD1,DNMBP,1
TEAD1,DST,1
TEAD1,EGFR,1
TEAD1,EML1,1
TEAD1,EPS8,1
TEAD1,EXT1,1
TEAD1,FAM160A1,1
TEAD1,FAT1,1
TEAD1,FEZ2,1
TEAD1,FHL2,1
TEAD1,FLNB,1
TEAD1,FMN2,1
TEAD1,FRMD6,1
TEAD1,FTO,1
TEAD1,GMDS,1
TEAD1,GULP1,1
TEAD1,HDAC9,1
TEAD1,INPP4B,1
TEAD1,ITGB1,1
TEAD1,ITSN1,1
TEAD1,KCNMA1,1
TEAD1,KDM4C,1
TEAD1,KIF13A,1
TEAD1,KTN1,1
TEAD1,LAMC1,1
TEAD1,LAMC2,1
TEAD1,LIMCH1,1
TEAD1,LPP,1
TEAD1,MACF1,1
TEAD1,MAML2,1
TEAD1,MBNL1,1
TEAD1,MBNL2,1
TEAD1,MICAL2,1
TEAD1,MYLK,1
TEAD1,NAIP,1
TEAD1,NAV2,1
TEAD1,NDST1,1
TEAD1,NEK7,1
TEAD1,NRP2,1
TEAD1,NRXN3,1
TEAD1,PALLD,1
TEAD1,PAM,1
TEAD1,PARD3B,1
TEAD1,PBX1,1
TEAD1,PCYT1A,1
TEAD1,PDE4B,1
TEAD1,PDE4D,1
TEAD1,PDGFC,1
TEAD1,PDLIM5,1
TEAD1,PRICKLE2,1
TEAD1,PRKAG2,1
TEAD1,PRKCH,1
TEAD1,PRUNE2,1
TEAD1,PTPN14,1
TEAD1,PTPRM,1
TEAD1,RAPGEF2,1
TEAD1,RARB,1
TEAD1,RASAL2,1
TEAD1,RB1CC1,1
TEAD1,RBMS1,1
TEAD1,RBMS3,1
TEAD1,RERE,1
TEAD1,RTN4,1
TEAD1,SAMD4A,1
TEAD1,SASH1,1
TEAD1,SCHIP1,1
TEAD1,SEMA3C,1
TEAD1,SEMA3D,1
TEAD1,SH3BP4,1
TEAD1,SHROOM3,1
TEAD1,SMYD3,1
TEAD1,SORBS1,1
TEAD1,SORCS2,1
TEAD1,SPTBN1,1
TEAD1,STARD13,1
TEAD1,SVIL,1
TEAD1,TANC1,1
TEAD1,TCF4,1
TEAD1,TGFB2,1
TEAD1,TGFBR3,1
TEAD1,TIAM2,1
TEAD1,TLN2,1
TEAD1,TMEM245,1
TEAD1,TRIO,1
TEAD1,UACA,1
TEAD1,UBE2H,1
TEAD1,VPS13D,1
TEAD1,WWC2,1
TEAD1,WWTR1,1
TEAD1,YAP1,1
TEAD2,CCND2,1
TEAD2,RIN3,1
TEAD2,AJUBA,1
TEAD2,ASAP3,1
TEAD2,ATP6V1A,1
TEAD2,ATP8B2,1
TEAD2,CTDSP2,1
TEAD2,CYBRD1,1
TEAD2,DHRSX,1
TEAD2,DLGAP4,1
TEAD2,DNAJB5,1
TEAD2,DTNBP1,1
TEAD2,FAM89A,1
TEAD2,GALNT2,1
TEAD2,JMJD1C,1
TEAD2,LAMB2,1
TEAD2,LSM10,1
TEAD2,MAP1S,1
TEAD2,MPZ,1
TEAD2,MYL12A,1
TEAD2,PLEKHA4,1
TEAD2,RHBDF1,1
TEAD2,SNRPC,1
TEAD2,SPEG,1
TEAD2,ST3GAL2,1
TEAD2,TBC1D25,1
TEAD2,TRAF4,1
TEAD2,TRIP6,1
TEAD2,VPS37B,1
TEAD4,ABLIM2,1
